date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2011-10-23,13144,108,2291562,21218.1666666667,0.55184552,23668568.76036772835983490134,42889844.73243014666351566777,1468195.42722083,0.000564913777372263,0.001778207868017418104500210408,0,0,3.0957275,9.74457911673544730945,5400,26.2128950236899,16997.855021274132,5400,16997.855021274132,42.52611769,21.462442219265956,1,3.14775092986558,2910.5762993906887,-43.420591531054626,7519199.98999999,5480,12086,176813.694717,556565.47195840553996614086,44.3652602938888,139.6507893438169652278794675,1.27975811,4.0283597807555172148538,536198.53591194,1687819.440009371725906917025,0.10797423019610565,0.08488787781698298,0.08872625886398627
2011-10-24,13637,127,2327765,18328.8582677165,0.44332969,18986480.97197730874851812338,42827000.81101084944836150242,1468195.42722083,0.000630552464737794,0.001590843511701599185595337809,0,0,3.48695513,8.7973646197098414275347,6350,30.7984134459255,16020.6435851549065,6350,16020.6435851549065,42.92503635,17.54639826205017,1,2.52293599766219,2093.666635650978,-53.77451465307549,7525549.98999999,5530,12801,175318.43023909,442317.1787038275888427530071,27.3932920357331,69.11152257142401232754280149,1.02157942,2.5773794931888614161298,350661.53134942,884696.6004368002625160124298,0.10913629196971045,0.09257399722811503,0.09137701753411494
2011-10-25,12817,129,2177711,16881.480620155,0.49277864,21104090.26777268242983238907,42826714.86433917531237236894,1468195.42722083,0.00052653518117369,0.001475311472039395475592861012,0,0,2.67374565,7.4916316550160563332545,6450,31.2566383845681,18072.4087105493985,6450,18072.4087105493985,41.64223151,19.91796848837572,1,2.80192383109293,1914.0547560518846,-47.54086160516617,7531999.98999999,5078,11951,180874.07222848,506795.3734038020164390726464,30.033429215423,84.15138104813634302250225939,1.00968504,2.8290605754740182707672,358929.51255352,1005693.154906276670536718614,0.1085630338841616,0.09559895078769036,0.09097821384858774
2011-10-26,12848,117,2262080,19334.0170940171,0.49043071,20936417.83833389060953260958,42689858.66418100654425751218,1468195.42722083,0.00059472870166793,0.001651862084691024854404489095,0,0,3.13778863,8.715224358829850798145,5850,28.3270428946279,16248.405648392775,5850,16248.405648392775,45.05574308,20.13320269047927,1,2.7775052390415,1739.4074430738415,-43.01181058279794,7537849.98999999,5276,12031,167300.5365203,464678.11667958705211729245,41.8977374107273,116.371185162280126652869883,1.05,2.916380500993575,504071.67878846,1400061.72868739179741166109,0.10730874876695319,0.09469761339331383,0.09046878462819895
2011-10-27,11685,100,2030673,20306.73,0.53782812,22971054.40185453536855962414,42710772.43024584590227519771,1468195.42722083,0.000612153111541774,0.001864255877570572852582001337,0,0,2.84283905,8.6576042954377450295005,5000,24.1950987016779,15227.03913793105,5000,15227.03913793105,52.51036309,22.41254922602227,1,3.04540782758621,1522.4868554002185,-37.990022796148345,7542849.98999999,4644,10374,143644.97873904,437457.5426453271294526926384,51.7958329016117,157.7394349549156273000296947,1.02145559,3.1107488493176904114139,537329.97052132,1636388.898222295400390942997,0.10642673144029398,0.09674184025340492,0.09118072461591023
2011-10-28,11948,105,2079663,19806.3142857143,0.56150563,24000236.39950432343673773413,42742646.00047390593240738984,1468195.42722083,0.000589309387883887,0.001873791370066428549884118053,0,0,2.80157683,8.9080041732958051480757,5250,25.3871835632639,16693.1070420806475,5250,16693.1070420806475,49.30600095,23.66163398602945,1,3.17963943658679,1736.8800904603063,-33.248746497727936,7548099.98999999,4754,10457,153086.84226859,486760.9608997502962900259261,32.3242192519097,102.7793622902500290457572929,1.09,3.4658069858796011,338014.36071722,1074763.791469145403013177524,0.10607917756415645,0.09729165160243287,0.09151479000657545
2011-10-29,13153,113,2533149,22417.2477876106,0.63046202,26960761.13686545564579291268,42763497.82546429166904111267,1468195.42722083,0.00064313380826737,0.002295466093886330931235725324,0,0,3.6562157,13.049724743743796876318,5650,27.3010094685435,20165.917673334331,5650,20165.917673334331,42.54597477,26.769470164370155,1,3.56918896873174,1778.5205098588108,-25.294218554085333,7553749.98999999,5685,12534,177543.23485688,633685.3553241246415740133712,35.2744449431546,125.901159769242507781156747,1.07577465,3.839643013621248542391,442129.8929175,1578045.13654768646198345145,0.1063990170272364,0.10007982779467414,0.09310789358592823
2011-10-30,10844,111,1941187,17488.1711711712,0.57571366,24623691.93046564308227257031,42770727.25454908794266617249,1468195.42722083,0.000667239515885023,0.002173468483155920479938510987,0,0,3.08731724,10.0566386715624394319048,5550,26.7981162631436,18078.590662478061,5550,18078.590662478061,91.56014165,24.90838086663987,1,3.25740372296902,1548.3957103635878,-36.67179956225752,7559299.98999999,4627,9890,82561.03424607,268934.6203253211752776667514,19.0954832926481,62.20169836936464139647006186,1.04,3.3876998718877808,188854.32976429,615174.7968730172513155722958,0.10655690944229586,0.09987012756786268,0.09334401196744366
2011-10-31,12167,131,2102114,16046.6717557252,0.57758861,24703243.28021616099810697259,42769616.04166465905894412683,1225691.45698492,0.000621457044653349,0.00202911828579300958093413841,0,0,3.17315967,10.3606779672591069398403,6550,31.5992255088315,21386.3932934541395,6550,21386.3932934541395,68.62197739,25.38497044468258,1,3.26509821274109,1596.1549157096572,-35.13999885894057,7565849.98999999,5106,11347,110254.03635624,359990.2570542503828461259016,38.0635670731753,124.2812848211752741148230831,1.03,3.3630511591233227,431907.29557932,1410219.738865875413856718259,0.10655163554202922,0.09991335014646899,0.09333749939043702
2011-11-01,12935,150,2339700,15598,0.56157774,24015151.4575305371355181716,42763716.50294120003988595715,1203461.92637997,0.000888275869565217,0.002816729660169627852727404975,0,0,5.06672556,16.0666259816075643496464,7500,36.1464874014096,23782.5580713033,7500,23782.5580713033,39.96316015,24.982485751350538,1,3.17100774284044,1530.128128759588,-36.669300980714404,7573349.98999999,5704,11880,189508.28616363,600932.2427572925528468211972,40.8471536232483,129.5266404123132922794614013,1.241096665,3.9355271343284477111326,485264.18504419,1538776.488098282533797519044,0.10656421056889122,0.09993377883537759,0.09300383872755315
2011-11-02,13426,154,2433629,15802.7857142857,0.57806992,24682386.85307488686071733372,42697926.27460958867784521849,1203461.92637997,0.000546895947368421,0.001780584135328497888489443862,0,0,3.22121713,10.487640557084853572501,7700,37.0727010599755,25069.66436303329,7700,25069.66436303329,46.0606174,25.89252206672349,1,3.2558005666277,1579.9796525426727,-35.18014875691139,7581049.98999999,5890,12168,164588.54477287,535867.477331938716998350499,35.2580189101964,114.7930779459876007610926803,1.48,4.818584838608996,429019.57409927,1396802.172446777792848931779,0.10655423563263179,0.10017093818482109,0.09316826313963482
2011-11-03,13257,125,2453413,19627.304,0.56292746,24038966.87740242548928734845,42703489.3355107819030104899,1203461.92637997,0.000461761402808809,0.001463006218551252183102493338,0,0,2.89339695,9.167196965442155069616,6250,30.0666904301487,19801.977407218,6250,19801.977407218,65.25028558,25.848903595779273,1,3.16831638515488,1540.7645702511031,-36.0814882082453,7587299.98999999,6266,12714,116279.95069202,368411.6730425284935108800576,25.1899215490373,79.80964118458087361567539702,1.04304205,3.304687217420535602704,320264.66257446,1014699.778020760491466632365,0.10649914831175311,0.10019769276301219,0.09316295227076002
2011-11-04,15306,147,2689104,18293.2244897959,0.55505983,23696205.44248248411152488171,42691263.76893690812752447992,1203461.92637997,0.000501054852750809,0.001563350351151073327430694936,0,0,3.09651899,9.6615051701136343491666,7350,35.3242085353825,22932.868562945649,7350,22932.868562945649,47.40370359,25.70951050146578,1,3.12011817182934,1260.8618404047236,-36.129471955828166,7594649.98999999,6180,13403,160212.16519754,499880.8879809687155842678236,28.7949665454264,89.84369837560282513789833058,1.29905801,4.0532145032614604800134,385938.93660835,1204175.089328204543014618989,0.1064211975372141,0.10019769864206877,0.09281920373054428
2011-11-05,13380,146,2446331,16755.6917808219,0.53030549,22637220.45854706338436432104,42687131.97054157841208457558,1203461.92637997,0.000664353418349274,0.001978323300382811541612977026,0,0,3.7509394,11.169613353961350974218,7300,35.0502174245427,21738.068464640581,7300,21738.068464640581,57.8911236,24.840884696216833,1,2.97781759789597,1049.2377205337978,-37.04623872141877,7601949.98999999,5646,12435,131314.6043408,391030.939666780771108826576,21.9781594984704,65.44695012390962326947332429,1.03590119,3.0847247932633768192043,273298.41336348,813832.8247908178805788371756,0.1064724941245437,0.10031836553770451,0.09217775180747657
2011-11-06,11361,144,1945198,13508.3194444444,0.52799021,22543785.24775385771023783144,42697354.8883999855109222621,1203461.92637997,0.00045128546105091,0.001337032721491315532417760632,0,0,2.20723719,6.5394270408140218692516,7200,34.537366242665,21331.588153360608,7200,21331.588153360608,102.83605777,25.632886161606205,1,2.96272057685564,638.8656697713348,-30.713381615261298,7609149.98999999,4891,10900,73993.0152452,219220.628810547108799602928,20.014993491689,59.29883306345871432409277596,1.03,3.0516021941613092,218163.42905941,646357.2803916996898605535724,0.10222496184255223,0.09901906976971296,0.09185977010083839
2011-11-07,13062,132,2396695,18156.7803030303,0.5382165,22982488.07700957736924952683,42701195.85011024757774706548,1203461.92637997,0.000640961090512541,0.001934265258165538784337727012,0,0,3.52656792,10.6423274504267926350912,6600,31.6318156867437,19917.200736294576,6600,19917.200736294576,65.923264,26.747875391492776,1,3.01775768731736,787.5757903874588,-24.200805833051202,7615749.98999999,5502,12225,115524.46780588,348624.8507944412389024340768,21.7210064580376,65.54873421501298894455401274,1.01,3.0479352641905336,265539.30394951,801333.2757785348158847864936,0.10220492369762148,0.09852420714068004,0.09166592745701767
2011-11-08,13485,149,2671057,17926.5570469799,0.54611468,23300822.37036146146786718954,42666536.97453004639042521782,1203461.92637997,0.0007031202680873,0.002149134286545607119567890641,0,0,4.09145684,12.5058124134088918023028,7450,35.6707157567304,22771.4249772939665,7450,22771.4249772939665,27.27549724,27.47109457006676,1,3.05656711104617,1156.891574613019,-25.660537083696873,7623199.98999999,5819,13255,279488.94651101,854276.7218064953700525233317,87.1723162560362,266.4480348619156499869593914,1.08,3.3010924799298636,1155469.05197376,3531768.702094692457136988499,0.10154508157220053,0.09830575952376527,0.08408482797190185
2011-11-09,14843,161,2818157,17504.0807453416,0.53811177,22279947.34777679669087076154,41403939.62116329393772692885,1203461.92637997,0.000513960175760355,0.001500541283511907681484697224,0,0,3.36284143,9.818041618018403887351,8050,38.5028665533208,23502.516151957885,8050,23502.516151957885,17.67345823,26.404976744016807,1,2.9195672238457,1243.7340724465885,-28.353518949903002,7631249.98999999,6543,14572,431791.55377682,1260644.467940211646199916674,65.1248012754378,190.1362352632328402938671475,1.00939747,2.947003769244773250379,948998.60418568,2770665.220255830053526469576,0.09978060952179009,0.09852436245210555,0.08405029064330234
2011-11-10,13935,141,2792137,19802.390070922,0.52701216,21820347.5098107700056769467,41403878.61753901184836225468,1203461.92637997,0.000528016853878339,0.001508386847563753083124520105,0,0,3.28109673,9.3731158707611658121806,7050,33.6887789608798,20139.749701578051,7050,20139.749701578051,56.35544405,26.13178968823631,1,2.85670208533022,1144.4806931385217,-28.741434560677583,7638299.98999999,6214,14125,135537.92572599,387191.4750627681055223864178,24.6540655958365,70.42932059949416241015962903,1.00168736,2.8615223701609228000192,348238.67654119,994814.1534678534371485817618,0.09920287686601666,0.09853927407969779,0.07901933519022585
2011-11-11,12393,119,2290122,19244.7226890756,0.56660138,23451502.02554609264399076511,41389772.37765470541678037493,1203461.92637996,0.00042727341025641,0.001310815745063067836521863208,0,0,2.16627619,6.6458358274697579193861,5950,28.4102430302649,18253.7773142606805,5950,18253.7773142606805,55.20943004,28.407625787602733,1,3.06786173348919,1275.1061109319544,-26.36369572786027,7644249.98999999,5070,11458,138459.1361413,424773.485419864375681862547,26.3602309059757,80.86954368238193241478235268,1.041347305,3.19470954828159625313295,302035.52572067,926603.2315127334989484045573,0.09936426457571773,0.09929046807704252,0.07947244215115416
2011-11-12,11482,143,2016284,14099.8881118881,0.55904007,23149486.62064156164768174091,41409350.94450364790191376486,1203461.92637997,0.000501056294633312,0.001515957341657955541261032945,0,0,2.34344029,7.0901324869342573887607,7150,34.1081371175317,21632.4894207481345,7150,21632.4894207481345,69.14495662,28.286653096504253,1,3.02552299590883,1028.0846368041873,-25.054813771633167,7651399.98999999,4677,10769,110657.38361732,334796.4588013066902263289356,21.7504461674287,65.80647505083260986330072542,1.02555534,3.1028412647470987596522,234230.55477704,708669.9298224173731328172632,0.09885459104773986,0.09921212268429976,0.07932461763166242
2011-11-13,13104,144,2237939,15541.2430555556,0.55219421,22871438.55103002055695306669,41419193.19297701616724153772,1203461.92637997,0.000518908413125336,0.001549654231831559282330413097,0,0,2.89395222,8.6424216509246094861858,7200,34.3143655946444,21501.887783986008,7200,21501.887783986008,72.33087457,28.253533155537937,1,2.98637330333139,982.0193128012281,-25.083721163908102,7658599.98999999,5577,12679,105882.86171911,316205.7515182793104654258629,20.0408083986805,59.8493351789989491219302309,1.00949761,3.0147367122808432429779,254097.40968687,758829.7207345274982277418493,0.09868491640697227,0.0992125532579352,0.07925667842091748
2011-11-14,13220,143,2518704,17613.3146853147,0.4125825,17050348.66533594381177205652,41325913.08941002418164638258,1195641.32510983,0.000501238660995007,0.001114867292262293614035638788,0,0,2.71019744,6.0280874492622152342752,7150,34.0442879483995,15903.2049200905595,7150,15903.2049200905595,47.02459491,21.32922603350927,1,2.22422446434833,697.0987902624462,-42.0373149440385,7665749.98999999,5407,12440,163015.75813684,362583.6373222498666855654772,27.1503100047524,60.38838372721151182666900349,1.131270345,2.51619917714077547927385,337749.85645912,751231.4935665115274120852696,0.10090616700954491,0.11198615035930143,0.08579441364090278
2011-11-15,14691,165,2839166,17207.0666666667,0.43137161,17821975.68082522881894084278,41314669.91779949012947097077,1192497.75008948,0.000495873652828979,0.001151609094734967243880542042,0,0,3.09375572,7.184889142051460678696,8250,39.2396403951521,19159.66895470485,8250,19159.66895470485,51.28347516,22.773010679855794,1,2.3223841157218,765.0617243191897,-35.66342696818136,7673999.98999999,6239,14634,149638.84498564,347518.876689607057419234952,25.4624917566099,59.13368640224810456165952582,1.020161495,2.369206851459004492091,372618.10436623,865362.366810500442167994814,0.10095652064380196,0.11222560398204232,0.08609906272640211
